10,8,-1,-1,8,-1,-1,8,-1,-1,8,-1,-1,8,-1,-1,8,-1,-1,8,-1,-1,8,-1,10
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
10,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,10
10,-1,-1,6,6,6,-1,-1,8,-1,-1,11,11,11,-1,-1,8,-1,-1,2,2,2,-1,-1,10
10,-1,-1,6,6,6,-1,-1,-1,-1,-1,11,11,11,-1,-1,-1,-1,-1,1,1,1,-1,-1,10
10,-1,-1,4,4,4,-1,-1,-1,-1,-1,4,4,4,-1,-1,-1,-1,-1,1,1,1,-1,-1,10
10,10,10,-1,-1,-1,10,10,10,10,10,-1,-1,-1,10,10,10,10,10,10,10,10,10,10,10
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
